id,x_cg,y_cg,z_cg,u_cg,v_cg,w_cg,p_cg,lmix_cg,nut_cg,yw_cg,x_hf,y_hf,z_hf,volume_hf,yw_hf,u_hf,v_hf,w_hf,dx,dy,dz,coord_dist,du,dv,dw,err_mag,speed_hf,speed_cg,speed_error
23,5.100366790156e+00,7.500000000000e-01,-8.152386505034e-01,4.445804376627e-03,-7.194631167948e-03,5.860049236745e-02,1.501648333909e+00,4.500000000000e-02,2.027541599266e-04,2.866051109091e-01,5.100366790156e+00,7.500000000000e-01,-8.152386505034e-01,1.519381648807e-02,2.866051109091e-01,-6.110845951486e-03,-3.453358506207e-02,-5.242684845795e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.055665032811e-02,2.733895389412e-02,6.384317721325e-02,7.024822092308e-02,3.545978961972e-02,5.920764815381e-02,2.374785853410e-02
24,5.027988675349e+00,1.071428571429e-01,-2.728428645766e-01,-3.895074673106e-02,-5.374599555138e-03,2.645660186279e-03,1.500693796542e+00,4.392857142857e-02,8.068100244757e-04,1.071428571429e-01,5.027988675349e+00,1.071428571429e-01,-2.728428645766e-01,1.519399862793e-02,1.071428571429e-01,2.016619443582e-03,-2.692453274454e-02,4.454802566216e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.096736617465e-02,2.154993318941e-02,-4.190236547588e-02,6.243823303257e-02,5.209149458298e-02,3.940871108152e-02,-1.268278350146e-02
25,5.027988675349e+00,3.214285714286e-01,-2.728428645766e-01,-3.137595763909e-02,-1.106699817893e-02,2.529390938548e-02,1.501096154490e+00,4.500000000000e-02,8.760277901098e-04,3.214285714286e-01,5.027988675349e+00,3.214285714286e-01,-2.728428645766e-01,1.519399862793e-02,3.214285714286e-01,-1.231089437601e-02,-7.633834097187e-02,2.633710069733e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.906506326308e-02,6.527134279294e-02,-1.043191311847e-03,6.800671345781e-02,8.168686121903e-02,4.179367199066e-02,-3.989318922836e-02
26,5.027988675349e+00,5.357142857143e-01,-2.728428645766e-01,-1.930571507967e-02,-1.181724533630e-02,4.586352172405e-02,1.501226373751e+00,4.500000000000e-02,5.142628981769e-04,4.515609173955e-01,5.027988675349e+00,5.357142857143e-01,-2.728428645766e-01,1.519399862793e-02,4.515609173955e-01,-1.138244100351e-02,-9.811267818462e-02,-3.994983786031e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.923274076163e-03,8.629543284833e-02,4.985850551008e-02,9.997775039610e-02,9.885149204341e-02,5.114509308827e-02,-4.770639895514e-02
27,5.027988675349e+00,7.500000000000e-01,-2.728428645766e-01,-1.448656736207e-02,-1.027069327655e-02,4.217822217141e-02,1.501246323641e+00,4.500000000000e-02,3.061571641123e-04,4.065869701451e-01,5.027988675349e+00,7.500000000000e-01,-2.728428645766e-01,1.519399862793e-02,4.065869701451e-01,-5.905711301808e-03,-1.116515010497e-01,-3.285685858552e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.580856060260e-03,1.013808077732e-01,7.503508075694e-02,1.264197872948e-01,1.165354378236e-01,4.576407105861e-02,-7.077136676503e-02
28,5.157931095319e+00,1.071428571429e-01,-2.727619480989e-01,-2.315008619269e-02,-4.642823685486e-03,1.394049196416e-02,1.501383096156e+00,4.392857142857e-02,4.892750068275e-04,1.071428571429e-01,5.157931095319e+00,1.071428571429e-01,-2.727619480989e-01,1.518950565925e-02,1.071428571429e-01,2.402917092075e-02,-2.260310755020e-02,4.002065638322e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.717925711344e-02,1.796028386472e-02,-2.608016441906e-02,5.682102669262e-02,5.186477092795e-02,2.741932928987e-02,-2.444544163808e-02
29,5.157931095319e+00,3.214285714286e-01,-2.727619480989e-01,-1.542063082582e-02,-6.088773468027e-03,4.387322806991e-02,1.501560345285e+00,4.500000000000e-02,5.151535299149e-04,3.214285714286e-01,5.157931095319e+00,3.214285714286e-01,-2.727619480989e-01,1.518950565925e-02,3.214285714286e-01,-2.398703182522e-03,-6.200946177484e-02,3.847194193056e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.302192764329e-02,5.592068830681e-02,5.401286139349e-03,5.767033788885e-02,7.301381679156e-02,4.690127033125e-02,-2.611254646031e-02
30,5.157931095319e+00,5.357142857143e-01,-2.727619480989e-01,-9.922654398251e-03,-3.368388973764e-03,5.233128049237e-02,1.501550079637e+00,4.500000000000e-02,3.336524097505e-04,3.246829558831e-01,5.157931095319e+00,5.357142857143e-01,-2.727619480989e-01,1.518950565925e-02,3.246829558831e-01,-4.599594737079e-03,-7.735778661720e-02,1.573373005096e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.323059661172e-03,7.398939764343e-02,3.659755044141e-02,8.271726921330e-02,7.907549357022e-02,5.337010429592e-02,-2.570538927430e-02
31,5.157931095319e+00,7.500000000000e-01,-2.727619480989e-01,-8.709481648454e-03,-1.346105517142e-03,4.823237062805e-02,1.501476956002e+00,4.500000000000e-02,2.527352425627e-04,2.839884983183e-01,5.157931095319e+00,7.500000000000e-01,-2.727619480989e-01,1.518950565925e-02,2.839884983183e-01,3.114257137673e-03,-8.836959633866e-02,-1.245520433870e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.182373878613e-02,8.702349082152e-02,6.068757496675e-02,1.067514426553e-01,8.929734749530e-02,4.903089482204e-02,-4.026645267326e-02
32,4.645919894447e+00,1.071428571429e-01,-1.803177163039e+00,1.367500496236e-02,-6.128731053130e-03,4.174463192606e-02,1.503731090009e+00,4.392857142857e-02,5.137117433223e-04,1.071428571429e-01,4.645919894447e+00,1.071428571429e-01,-1.803177163039e+00,4.154377854515e-02,1.071428571429e-01,-4.250255907257e-04,-1.746472687939e-02,-4.121573697967e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.410003055309e-02,1.133599582626e-02,4.586620562403e-02,4.930542040503e-02,1.794950421244e-02,4.435291872791e-02,2.640341451547e-02
33,4.645919894396e+00,3.214285714286e-01,-1.803177163009e+00,1.905362879173e-02,-2.051365112435e-02,5.075426228691e-02,1.503572061072e+00,4.500000000000e-02,3.911997802033e-04,3.214285714286e-01,4.645919894396e+00,3.214285714286e-01,-1.803177163009e+00,4.154377850545e-02,3.214285714286e-01,-2.815201628787e-02,-5.339496773616e-02,-1.563264462590e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.720564507960e-02,3.288131661181e-02,6.638690691281e-02,8.784517812013e-02,6.235333334007e-02,5.796417680665e-02,-4.389156533417e-03
34,4.645919894344e+00,5.357142857143e-01,-1.803177162980e+00,1.954303422185e-02,-2.507963880491e-02,4.390375927718e-02,1.503489806022e+00,4.500000000000e-02,3.962291321993e-04,4.399913836250e-01,4.645919894344e+00,5.357142857143e-01,-1.803177162980e+00,4.154377846575e-02,4.399913836250e-01,-3.330283443090e-02,-7.032015800613e-02,-2.038390667549e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.284586865275e-02,4.524051920122e-02,6.428766595268e-02,9.472219594637e-02,8.043324595275e-02,5.420755065348e-02,-2.622569529926e-02
35,4.645919894293e+00,7.500000000000e-01,-1.803177162950e+00,1.724019582133e-02,-2.447086888904e-02,3.987200546162e-02,1.503431374975e+00,4.500000000000e-02,3.969099916824e-04,3.968211787202e-01,4.645919894293e+00,7.500000000000e-01,-1.803177162950e+00,4.154377842605e-02,3.968211787202e-01,-3.201848202887e-02,-7.672805110897e-02,-2.373629854987e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.925867785021e-02,5.225718221994e-02,6.360830401149e-02,9.593355396490e-02,8.646264446143e-02,4.985804444294e-02,-3.660460001849e-02
36,3.884557177672e+00,1.071428571429e-01,-3.121896070555e+00,3.707510997518e-02,-4.889652946445e-03,2.823098745126e-02,1.506408150296e+00,4.392857142857e-02,4.880407413059e-04,1.071428571429e-01,3.884557177672e+00,1.071428571429e-01,-3.121896070555e+00,4.154377820792e-02,1.071428571429e-01,1.640327560889e-02,-1.258609672159e-02,1.368336411645e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.067183436629e-02,7.696443775142e-03,1.454762333481e-02,2.642334815164e-02,2.479338086929e-02,4.685574818612e-02,2.206236731683e-02
37,3.884557177084e+00,3.214285714286e-01,-3.121896069598e+00,3.964640162642e-02,-2.245421114408e-02,2.454905855783e-02,1.506197230358e+00,4.500000000000e-02,3.043332893821e-04,3.214285714286e-01,3.884557177084e+00,3.214285714286e-01,-3.121896069598e+00,4.154377749375e-02,3.214285714286e-01,-1.103780533483e-02,-4.114986699687e-02,2.427873958910e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.068420696125e-02,1.869565585279e-02,2.703189687328e-04,5.402304559539e-02,4.903674027201e-02,5.175601449206e-02,2.719274220046e-03
38,3.884557176497e+00,5.357142857143e-01,-3.121896068640e+00,3.350632967497e-02,-2.933404349643e-02,1.646892546234e-02,1.505916085960e+00,4.500000000000e-02,2.641335712393e-04,4.403937831530e-01,3.884557176497e+00,5.357142857143e-01,-3.121896068640e+00,4.154377677958e-02,4.403937831530e-01,-2.070356571694e-02,-6.136244484227e-02,1.089331126324e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.420989539192e-02,3.202840134584e-02,5.575614199099e-03,6.321090669236e-02,6.567078117926e-02,4.748037217654e-02,-1.819040900272e-02
39,3.884557175910e+00,7.500000000000e-01,-3.121896067682e+00,2.724064268829e-02,-2.917451156659e-02,1.740681266226e-02,1.505659745283e+00,4.500000000000e-02,2.785337473741e-04,3.969912542837e-01,3.884557175910e+00,7.500000000000e-01,-3.121896067682e+00,4.154377606542e-02,3.969912542837e-01,-2.776464406758e-02,-7.325319296026e-02,-1.271037576149e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.500528675588e-02,4.407868139367e-02,3.011718842375e-02,7.665218041943e-02,7.936283381452e-02,4.354540005878e-02,-3.581743375573e-02
40,4.768315623794e+00,1.071428576786e-01,-1.835567332130e+00,1.654933889391e-02,-2.746686751744e-04,4.171214995047e-02,1.503746547745e+00,4.392857164821e-02,5.143260125318e-04,1.071428576786e-01,4.768315623794e+00,1.071428576786e-01,-1.835567332130e+00,4.338430789069e-02,1.071428576786e-01,1.431241168593e-02,-1.304460528025e-02,-7.784974804159e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.236927207979e-03,1.276993660508e-02,4.949712475463e-02,5.116679082380e-02,2.087133651414e-02,4.487604610700e-02,2.400470959285e-02
41,4.768315623742e+00,3.214285730357e-01,-1.835567332100e+00,2.570737262137e-02,-8.069941054576e-03,6.204132597563e-02,1.503653817319e+00,4.500000000000e-02,2.210295976816e-04,3.214285730357e-01,4.768315623742e+00,3.214285730357e-01,-1.835567332100e+00,4.338430793039e-02,3.214285730357e-01,-1.581436358249e-02,-3.812911171754e-02,-1.220912790807e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.152173620385e-02,3.005917066296e-02,7.425045388371e-02,9.022603959093e-02,4.304632458368e-02,6.763962658481e-02,2.459330200114e-02
42,4.768315623691e+00,5.357142883929e-01,-1.835567332070e+00,2.329634436759e-02,-1.028480889230e-02,5.877965039992e-02,1.503552031060e+00,4.500000000000e-02,2.464089625536e-04,3.166968341224e-01,4.768315623691e+00,5.357142883929e-01,-1.835567332070e+00,4.338430797009e-02,3.166968341224e-01,-2.463487586422e-02,-5.250355898322e-02,-1.782862541267e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.793122023181e-02,4.221875009092e-02,7.660827581259e-02,9.974293285806e-02,6.067421774408e-02,6.405891238525e-02,3.384694641173e-03
43,4.768315623639e+00,7.500000016071e-01,-1.835567332041e+00,1.881318522304e-02,-9.636792008581e-03,5.501818613359e-02,1.503485459073e+00,4.500000000000e-02,2.219851343794e-04,2.778511509576e-01,4.768315623639e+00,7.500000016071e-01,-1.835567332041e+00,4.338430714210e-02,2.778511509576e-01,-2.245857600911e-02,-5.463753625309e-02,-2.065246673955e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.127176123215e-02,4.500074424451e-02,7.567065287314e-02,9.723411419872e-02,6.257932874834e-02,5.893898967478e-02,-3.640339073561e-03
44,3.973805751610e+00,1.071428587500e-01,-3.211698796939e+00,3.614926980886e-02,-8.629685935515e-04,2.708096510991e-02,1.506325674843e+00,4.392857208750e-02,4.798613500757e-04,1.071428587500e-01,3.973805751610e+00,1.071428587500e-01,-3.211698796939e+00,4.338430866176e-02,1.071428587500e-01,2.896072951768e-02,-1.084933942625e-02,4.343547223078e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.188540291178e-03,9.986370832700e-03,2.273741788683e-02,2.585329545892e-02,3.122976821338e-02,4.517624479515e-02,1.394647658177e-02
45,3.973805751023e+00,3.214285762500e-01,-3.211698795981e+00,4.359399244397e-02,-1.351195927558e-02,3.087945394247e-02,1.506128891964e+00,4.500000000000e-02,2.795586552111e-04,3.214285762500e-01,3.973805751023e+00,3.214285762500e-01,-3.211698795981e+00,4.338430937593e-02,3.214285762500e-01,-9.483085236765e-04,-3.673670541694e-02,2.018439967911e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.454230096765e-02,2.322474614136e-02,1.069505426337e-02,5.135941583117e-02,4.192725610331e-02,5.510489902409e-02,1.317764292078e-02
46,3.973805750436e+00,5.357142937500e-01,-3.211698795023e+00,3.826274417743e-02,-1.608153205074e-02,2.750506141579e-02,1.505838337298e+00,4.500000000000e-02,2.986929404366e-04,3.170920046927e-01,3.973805750436e+00,5.357142937500e-01,-3.211698795023e+00,4.338431009010e-02,3.170920046927e-01,-1.030338708557e-02,-4.938840181225e-02,1.131686680223e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.856613126300e-02,3.330686976151e-02,1.618819461357e-02,6.107433441317e-02,5.170537199578e-02,4.979138146881e-02,-1.913990526972e-03
47,3.973805749849e+00,7.500000048214e-01,-3.211698794066e+00,3.251282908772e-02,-1.302946618477e-02,3.084147144323e-02,1.505605728144e+00,4.500000000000e-02,3.035452212646e-04,2.780131868398e-01,3.973805749849e+00,7.500000048214e-01,-3.211698794066e+00,4.338430820120e-02,2.780131868398e-01,-1.649331632421e-02,-5.838386780934e-02,-8.916036635312e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.900614541193e-02,4.535440162456e-02,3.975750807854e-02,7.771282702021e-02,6.132047955643e-02,4.666955544175e-02,-1.465092411468e-02
48,7.613627165077e-01,1.071428571429e-01,-4.925073234058e+00,-1.796484895893e-02,-3.631163113858e-03,-1.015615228838e-02,1.509245932569e+00,4.392857142857e-02,2.863474663929e-04,1.071428571429e-01,7.613627165077e-01,1.071428571429e-01,-4.925073234058e+00,4.154377854515e-02,1.071428571429e-01,-5.402077350765e-03,-8.224877046492e-03,-4.963445954707e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.256277160817e-02,4.593713932634e-03,-5.192706333672e-03,1.434885491047e-02,1.102119947550e-02,2.095396318078e-02,9.932763705274e-03
49,7.613627165077e-01,3.214285714286e-01,-4.925073233999e+00,-1.148795257838e-02,-1.128260785384e-02,-4.632302968065e-03,1.509156731273e+00,4.500000000000e-02,2.463740231807e-04,3.214285714286e-01,7.613627165077e-01,3.214285714286e-01,-4.925073233999e+00,4.154377850545e-02,3.214285714286e-01,-4.323784591648e-03,-3.491863540325e-02,1.649110385743e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.164167986735e-03,2.363602754942e-02,-2.112340682550e-02,3.249900640288e-02,3.885823874106e-02,1.675495524359e-02,-2.210328349747e-02
50,7.613627165077e-01,5.357142857143e-01,-4.925073233939e+00,-4.695950091397e-03,-1.653816476069e-02,-6.592466275780e-03,1.508992786326e+00,4.500000000000e-02,2.518131377246e-04,4.399913836209e-01,7.613627165077e-01,5.357142857143e-01,-4.925073233939e+00,4.154377846575e-02,4.399913836209e-01,-2.177413480342e-02,-5.418150887128e-02,1.913754232674e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.707818471203e-02,3.764334411059e-02,-2.573000860252e-02,4.869003072059e-02,6.144912022408e-02,1.841258951126e-02,-4.303653071283e-02
51,7.613627165077e-01,7.500000000000e-01,-4.925073233880e+00,-1.030015910994e-03,-1.646593902560e-02,-4.636520738374e-03,1.508803775361e+00,4.500000000000e-02,2.639378170477e-04,3.968211787177e-01,7.613627165077e-01,7.500000000000e-01,-4.925073233880e+00,4.154377842605e-02,3.968211787177e-01,-2.878289472726e-02,-7.417247185670e-02,1.407627875128e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.775287881627e-02,5.770653283109e-02,-1.871279948965e-02,6.671158129378e-02,8.079698158778e-02,1.713725197717e-02,-6.365972961061e-02
52,-7.613627162398e-01,1.071428571429e-01,-4.925073233595e+00,-1.193988362648e-02,-8.666487109730e-03,6.435234463203e-03,1.508815485777e+00,4.392857142857e-02,2.634424752364e-04,1.071428571429e-01,-7.613627162398e-01,1.071428571429e-01,-4.925073233595e+00,4.154377820792e-02,1.071428571429e-01,-3.173877819767e-02,-9.539997246366e-03,1.084782694934e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.979889457118e-02,8.735101366358e-04,-4.412592486136e-03,2.030345336755e-02,3.487172118586e-02,1.609599522967e-02,-1.877572595619e-02
53,-7.613627157041e-01,3.214285714286e-01,-4.925073232607e+00,-1.182173457517e-02,-1.492950996050e-02,4.679660944861e-03,1.508792845455e+00,4.500000000000e-02,2.782912074719e-04,3.214285714286e-01,-7.613627157041e-01,3.214285714286e-01,-4.925073232607e+00,4.154377749375e-02,3.214285714286e-01,-2.024088543800e-02,-3.033303286669e-02,3.439939956021e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.419150862832e-03,1.540352290619e-02,-2.971973861535e-02,3.451685794706e-02,5.013087887030e-02,1.960976549032e-02,-3.052111337998e-02
54,-7.613627151684e-01,5.357142857143e-01,-4.925073231620e+00,-1.416931953627e-02,-1.733426758434e-02,-2.229308385001e-03,1.508715455772e+00,4.500000000000e-02,2.799926781144e-04,4.403937831571e-01,-7.613627151684e-01,5.357142857143e-01,-4.925073231620e+00,4.154377677958e-02,4.403937831571e-01,3.052792989768e-03,-3.956305888191e-02,3.318122119493e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.722211252604e-02,2.222879129756e-02,-3.541052957993e-02,4.521754004301e-02,5.172570553524e-02,2.249925031378e-02,-2.922645522147e-02
55,-7.613627146327e-01,7.500000000000e-01,-4.925073230632e+00,-1.497290901860e-02,-1.526294556084e-02,-1.961947926202e-03,1.508533666404e+00,4.500000000000e-02,2.768596557426e-04,3.969912542856e-01,-7.613627146327e-01,7.500000000000e-01,-4.925073230632e+00,4.154377606542e-02,3.969912542856e-01,2.237591912326e-02,-5.309060771737e-02,2.094315221898e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.734882814186e-02,3.782766215654e-02,-2.290510014518e-02,5.788359526204e-02,6.130179450292e-02,2.147078832594e-02,-3.983100617698e-02
56,7.945098719155e-01,1.071428576786e-01,-5.047266129533e+00,-9.966634793479e-03,-6.467054015818e-04,-9.202865698469e-03,1.509165978631e+00,4.392857164821e-02,1.581967602576e-04,1.071428576786e-01,7.945098719155e-01,1.071428576786e-01,-5.047266129533e+00,4.338430789068e-02,1.071428576786e-01,2.317154713602e-03,-5.672585193502e-03,-1.816296600943e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.228378950708e-02,5.025879791920e-03,8.960100310959e-03,1.601356768242e-02,1.916874442951e-02,1.358104465964e-02,-5.587699769874e-03
57,7.945098719155e-01,3.214285730357e-01,-5.047266129473e+00,-7.666242460547e-03,-2.164697834610e-03,-5.851282298979e-03,1.509117463798e+00,4.500000000000e-02,1.282608916772e-04,3.214285730357e-01,7.945098719155e-01,3.214285730357e-01,-5.047266129473e+00,4.338430793039e-02,3.214285730357e-01,4.761805670593e-04,-2.624990429970e-02,4.862857462231e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.142423027606e-03,2.408520646509e-02,-1.071413976121e-02,2.758965411253e-02,2.670077913421e-02,9.884062662761e-03,-1.681671647145e-02
58,7.945098719155e-01,5.357142883929e-01,-5.047266129413e+00,-2.808473100044e-03,-2.141247137552e-03,-5.025543594507e-03,1.508968316680e+00,4.500000000000e-02,1.970681492189e-04,3.166968341183e-01,7.945098719155e-01,5.357142883929e-01,-5.047266129413e+00,4.338430797009e-02,3.166968341183e-01,-1.267062168879e-02,-3.839060926096e-02,1.347441576812e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.862148588742e-03,3.624936212341e-02,-1.849995936263e-02,4.187513254379e-02,4.261388756850e-02,6.142356948113e-03,-3.647153062038e-02
59,7.945098719155e-01,7.500000016071e-01,-5.047266129354e+00,-1.882839158940e-04,7.329896583644e-04,-5.504561511404e-04,1.508797440444e+00,4.500000000000e-02,1.985246461357e-04,2.778511509551e-01,7.945098719155e-01,7.500000016071e-01,-5.047266129354e+00,4.338430714210e-02,2.778511509551e-01,-2.045985014185e-02,-5.081181949068e-02,9.658085597815e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.027156622596e-02,5.154480914905e-02,-1.020854174896e-02,5.632067180091e-02,5.562126468533e-02,9.358026750239e-04,-5.468546201031e-02
60,-7.945098716476e-01,1.071428587500e-01,-5.047266129069e+00,-1.486513802708e-02,-3.241231041858e-03,1.874717555172e-03,1.508783507246e+00,4.392857208750e-02,1.653943623553e-04,1.071428587500e-01,-7.945098716476e-01,1.071428587500e-01,-5.047266129069e+00,4.338430866176e-02,1.071428587500e-01,-2.756023646660e-02,-1.704961125913e-03,-4.221587295804e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.269509843952e-02,-1.536269915945e-03,6.096304850976e-03,1.416653036138e-02,2.793376676769e-02,1.532946421577e-02,-1.260430255192e-02
61,-7.945098711119e-01,3.214285762500e-01,-5.047266128081e+00,-1.349505770545e-02,-4.062238275552e-03,1.198182721000e-03,1.508789187938e+00,4.500000000000e-02,1.635281116058e-04,3.214285762500e-01,-7.945098711119e-01,3.214285762500e-01,-5.047266128081e+00,4.338430937593e-02,3.214285762500e-01,-2.404733510410e-02,-1.462327986431e-02,2.580146194812e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.055227739866e-02,1.056104158875e-02,-2.460327922712e-02,2.877859458809e-02,3.818154106711e-02,1.414404482860e-02,-2.403749623850e-02
62,-7.945098705762e-01,5.357142937500e-01,-5.047266127094e+00,-1.791551785913e-02,-3.139401002364e-03,-3.681214432505e-04,1.508702115778e+00,4.500000000000e-02,2.023782978891e-04,3.170920046968e-01,-7.945098705762e-01,5.357142937500e-01,-5.047266127094e+00,4.338431009010e-02,3.170920046968e-01,-4.833935110302e-03,-2.225794389016e-02,2.622127390999e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.308158274883e-02,1.911854288779e-02,-2.658939535324e-02,3.526531489463e-02,3.473237971016e-02,1.819222724714e-02,-1.654015246302e-02
63,-7.945098700405e-01,7.500000048214e-01,-5.047266126106e+00,-1.794363163058e-02,1.434540308522e-03,2.410849957754e-03,1.508535001133e+00,4.500000000000e-02,1.866789974189e-04,2.780131868415e-01,-7.945098700405e-01,7.500000048214e-01,-5.047266126106e+00,4.338430820120e-02,2.780131868415e-01,7.178141182334e-03,-3.763536593684e-02,1.451077426850e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.512177281291e-02,3.906990624536e-02,-1.209992431075e-02,4.799967928654e-02,4.096961129794e-02,1.816160839544e-02,-2.280800290250e-02
64,1.778367741568e+00,1.071428571429e-01,-4.710862416899e+00,-3.593038422922e-03,-7.278821130477e-03,1.367499881005e-02,1.508369892006e+00,4.392857142857e-02,3.454408314901e-04,1.071428571429e-01,1.778367741568e+00,1.071428571429e-01,-4.710862416899e+00,1.518921851482e-02,1.071428571429e-01,-7.953238696230e-03,-2.079935632418e-02,-1.653082910220e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.360200273308e-03,1.352053519370e-02,3.020582791225e-02,3.337975821081e-02,2.773329298993e-02,1.590272789848e-02,-1.183056509146e-02
65,1.778367741568e+00,3.214285714286e-01,-4.710862416899e+00,-1.314547508901e-02,-1.184252892469e-02,5.079847737531e-03,1.508478265197e+00,4.500000000000e-02,4.048832657964e-04,3.214285714286e-01,1.778367741568e+00,3.214285714286e-01,-4.710862416899e+00,1.518921851482e-02,3.214285714286e-01,-1.191463110187e-02,-4.338839828491e-02,5.378374850356e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.230843987143e-03,3.154586936021e-02,-2.985271128248e-04,3.157128393096e-02,4.531488117666e-02,1.840798358551e-02,-2.690689759114e-02
66,1.778367741568e+00,5.357142857143e-01,-4.710862416899e+00,1.910325671207e-02,-1.112418635356e-02,7.869942524548e-03,1.508594439547e+00,4.500000000000e-02,3.108355694085e-04,4.563734792918e-01,1.778367741568e+00,5.357142857143e-01,-4.710862416899e+00,1.518921851482e-02,4.563734792918e-01,-2.277472139333e-02,-5.332009450031e-02,9.143977568625e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.187797810540e-02,4.219590814674e-02,-1.274035044078e-03,5.946329018662e-02,5.869695680221e-02,2.346524950594e-02,-3.523170729628e-02
67,1.778367741568e+00,7.500000000000e-01,-4.710862416899e+00,1.938570622457e-02,-7.807495144887e-03,8.101127609900e-03,1.508495784440e+00,4.500000000000e-02,1.870715547299e-04,4.107753761903e-01,1.778367741568e+00,7.500000000000e-01,-4.710862416899e+00,1.518921851482e-02,4.107753761903e-01,-2.362350941981e-02,-6.220430220538e-02,3.562567088494e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.300921564438e-02,5.439680706049e-02,4.538560521407e-03,6.949391182203e-02,6.663435521130e-02,2.241407715733e-02,-4.422027805398e-02
68,1.844166013595e+00,1.071428571429e-01,-4.824666534145e+00,9.394104638776e-04,-6.000490070768e-03,1.019375611741e-02,1.508368716317e+00,4.392857142857e-02,1.656472597761e-04,1.071428571429e-01,1.844166013595e+00,1.071428571429e-01,-4.824666534145e+00,1.519381648807e-02,1.071428571429e-01,3.075368603501e-03,-1.670989217921e-02,-3.096161883501e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.135958139624e-03,1.070940210844e-02,4.115537495242e-02,4.257955493155e-02,3.531713790177e-02,1.186596127123e-02,-2.345117663054e-02
