id,x,y,z,volume,yw,U,V,W
          52, -7.613627162398100E-01,  1.071428571428600E-01, -4.925073233594600E+00,  4.154377820791800E-02,  1.071428571428600E-01, -3.173877819766768E-02, -9.539997246365898E-03,  1.084782694933830E-02
          53, -7.613627157040900E-01,  3.214285714285700E-01, -4.925073232607100E+00,  4.154377749374900E-02,  3.214285714285700E-01, -2.024088543800073E-02, -3.033303286669149E-02,  3.439939956020713E-02
          54, -7.613627151683801E-01,  5.357142857142900E-01, -4.925073231619700E+00,  4.154377677958300E-02,  4.403937831571300E-01,  3.052792989768462E-03, -3.956305888190689E-02,  3.318122119493189E-02
          55, -7.613627146326700E-01,  7.500000000000000E-01, -4.925073230632300E+00,  4.154377606541700E-02,  3.969912542856000E-01,  2.237591912326083E-02, -5.309060771737430E-02,  2.094315221898246E-02
          56,  7.945098719155000E-01,  1.071428576785700E-01, -5.047266129532600E+00,  4.338430789068400E-02,  1.071428576785700E-01,  2.317154713602397E-03, -5.672585193501831E-03, -1.816296600942821E-02
          57,  7.945098719154901E-01,  3.214285730357100E-01, -5.047266129473000E+00,  4.338430793038700E-02,  3.214285730357100E-01,  4.761805670593056E-04, -2.624990429970006E-02,  4.862857462230554E-03
          58,  7.945098719154901E-01,  5.357142883928599E-01, -5.047266129413500E+00,  4.338430797008700E-02,  3.166968341183000E-01, -1.267062168878580E-02, -3.839060926096478E-02,  1.347441576811944E-02
          59,  7.945098719154901E-01,  7.500000016071400E-01, -5.047266129354000E+00,  4.338430714210100E-02,  2.778511509551400E-01, -2.045985014185478E-02, -5.081181949068444E-02,  9.658085597815249E-03
          60, -7.945098716476300E-01,  1.071428587500000E-01, -5.047266129068600E+00,  4.338430866176100E-02,  1.071428587500000E-01, -2.756023646660138E-02, -1.704961125912718E-03, -4.221587295803868E-03
          61, -7.945098711119100E-01,  3.214285762500000E-01, -5.047266128081200E+00,  4.338430937593000E-02,  3.214285762500000E-01, -2.404733510410033E-02, -1.462327986430655E-02,  2.580146194812379E-02
          62, -7.945098705762000E-01,  5.357142937500000E-01, -5.047266127093800E+00,  4.338431009009600E-02,  3.170920046967600E-01, -4.833935110301788E-03, -2.225794389015691E-02,  2.622127390998512E-02
          63, -7.945098700404900E-01,  7.500000048214300E-01, -5.047266126106400E+00,  4.338430820120300E-02,  2.780131868414800E-01,  7.178141182333730E-03, -3.763536593683621E-02,  1.451077426850455E-02
          64,  1.778367741567900E+00,  1.071428571428600E-01, -4.710862416899300E+00,  1.518921851482000E-02,  1.071428571428600E-01, -7.953238696229648E-03, -2.079935632417646E-02, -1.653082910220034E-02
          65,  1.778367741567900E+00,  3.214285714285700E-01, -4.710862416899300E+00,  1.518921851481900E-02,  3.214285714285700E-01, -1.191463110186572E-02, -4.338839828490895E-02,  5.378374850355850E-03
          66,  1.778367741567900E+00,  5.357142857142900E-01, -4.710862416899300E+00,  1.518921851481900E-02,  4.563734792917600E-01, -2.277472139333123E-02, -5.332009450030719E-02,  9.143977568625348E-03
          67,  1.778367741567900E+00,  7.500000000000000E-01, -4.710862416899300E+00,  1.518921851481900E-02,  4.107753761903500E-01, -2.362350941981404E-02, -6.220430220537731E-02,  3.562567088493554E-03
          68,  1.844166013595000E+00,  1.071428571428600E-01, -4.824666534145100E+00,  1.519381648806700E-02,  1.071428571428600E-01,  3.075368603501144E-03, -1.670989217921243E-02, -3.096161883500899E-02
          69,  1.844166013595000E+00,  3.214285714285700E-01, -4.824666534145100E+00,  1.519381648806700E-02,  3.214285714285700E-01, -7.418185779354667E-03, -3.286501303570839E-02, -1.344548180639952E-03
          70,  1.844166013595000E+00,  5.357142857142900E-01, -4.824666534145100E+00,  1.519381648806700E-02,  3.279582654914000E-01, -2.377513123999707E-02, -3.486782663367329E-02,  6.280813931969570E-03
          71,  1.844166013595000E+00,  7.500000000000000E-01, -4.824666534145100E+00,  1.519381648806600E-02,  2.866051109091500E-01, -2.352384610374000E-02, -4.034627033778088E-02, -3.637574298982583E-03
          72,  2.277705485709900E+00,  1.071428571428600E-01, -4.490787355081200E+00,  1.519399862792400E-02,  1.071428571428600E-01,  1.512266343179288E-02, -2.425765205943676E-02,  4.616544972128494E-03
          73,  2.277705485709900E+00,  3.214285714285700E-01, -4.490787355081200E+00,  1.519399862792400E-02,  3.214285714285700E-01, -1.073155670274425E-02, -5.094410823732819E-02,  1.731999138195536E-02
          74,  2.277705485709900E+00,  5.357142857142900E-01, -4.490787355081200E+00,  1.519399862792400E-02,  4.515609173954600E-01, -2.003680974421472E-02, -6.525181745347944E-02,  1.854953524981805E-02
          75,  2.277705485709900E+00,  7.500000000000000E-01, -4.490787355081200E+00,  1.519399862792500E-02,  4.065869701451200E-01, -1.642305619394590E-02, -8.536476842768784E-02,  7.079776900328862E-03
          76,  2.342746771419900E+00,  1.071428571428600E-01, -4.603280333565100E+00,  1.518950565924800E-02,  1.071428571428600E-01,  2.008214887018027E-02, -1.220687861585341E-02, -1.496453764361707E-02
          77,  2.342746771419900E+00,  3.214285714285700E-01, -4.603280333565100E+00,  1.518950565924800E-02,  3.214285714285700E-01, -7.153215104518448E-03, -3.164993065060170E-02,  8.051307473143860E-03
          78,  2.342746771419900E+00,  5.357142857142900E-01, -4.603280333565100E+00,  1.518950565924800E-02,  3.246829558830800E-01, -1.097321647839908E-02, -4.105928150915557E-02,  1.163516956312595E-02
          79,  2.342746771419900E+00,  7.500000000000000E-01, -4.603280333565100E+00,  1.518950565924900E-02,  2.839884983183000E-01, -1.114758543811439E-02, -5.036627148920512E-02,  2.485437870230075E-03
          80,  3.190542656061600E+00,  1.071428568750000E-01, -3.895542849924700E+00,  1.518921848588800E-02,  1.071428568750000E-01,  7.670967607933769E-03, -1.280700035054843E-02, -8.020129114105457E-03
          81,  3.190542655429700E+00,  3.214285706250000E-01, -3.895542848865100E+00,  1.518921820106000E-02,  3.214285706250000E-01, -7.695958046054275E-03, -4.120039471967050E-02,  7.500614637859011E-03
          82,  3.190542654797700E+00,  5.357142843750000E-01, -3.895542847805400E+00,  1.518921791623300E-02,  4.563734819497800E-01, -2.035722361480040E-02, -6.612649297094403E-02,  1.649565718605709E-03
          83,  3.190542654165700E+00,  7.499999991964300E-01, -3.895542846745800E+00,  1.518921778329800E-02,  4.107753800508600E-01, -2.260239925905514E-02, -8.399688219596760E-02, -1.182686362606216E-02
          84,  3.256200776638200E+00,  1.071428579464300E-01, -4.009427883648200E+00,  1.519381658577200E-02,  1.071428579464300E-01,  2.016036156860959E-02, -1.093687525866144E-02, -1.544337269927094E-02
          85,  3.256200776006300E+00,  3.214285738392900E-01, -4.009427882588600E+00,  1.519381687257300E-02,  3.214285738392900E-01,  1.877199549456024E-03, -3.148699534922444E-02,  3.965746402133751E-03
          86,  3.256200775374300E+00,  5.357142897321400E-01, -4.009427881528900E+00,  1.519381715937400E-02,  3.279582675323300E-01, -1.386166064694819E-02, -4.766589857607004E-02, -1.381535222263782E-03
          87,  3.256200774742300E+00,  7.500000024107100E-01, -4.009427880469300E+00,  1.519381699036100E-02,  2.866051137101400E-01, -1.431691137702598E-02, -5.785711207542132E-02, -1.604655892802592E-02
          88,  2.750283189984500E+00,  1.071428568750000E-01, -4.217944490975000E+00,  1.519399872998200E-02,  1.071428568750000E-01, -2.913307031128152E-04, -7.951040299896312E-03,  2.717270609045492E-03
          89,  2.750283189888300E+00,  3.214285706250000E-01, -4.217944490843300E+00,  1.519399869084200E-02,  3.214285706250000E-01, -2.208815970905072E-02, -3.313690091922487E-02,  1.808806600204597E-02
          90,  2.750283189792100E+00,  5.357142843750000E-01, -4.217944490711500E+00,  1.519399865170100E-02,  4.515609174314100E-01, -2.294059160177553E-02, -4.593752815134145E-02,  2.024840610641983E-02
          91,  2.750283189695800E+00,  7.499999991964300E-01, -4.217944490579700E+00,  1.519399876450100E-02,  4.065869704092200E-01, -2.149328464094706E-02, -6.059480919223569E-02,  1.092180071269595E-02
          92,  2.815184324244000E+00,  1.071428568750000E-01, -4.330518385936600E+00,  1.518950548843700E-02,  1.071428568750000E-01,  1.251902437510166E-02, -4.776790558178498E-03, -1.004506737569488E-02
          93,  2.815184324147800E+00,  3.214285706250000E-01, -4.330518385804800E+00,  1.518950552560400E-02,  3.214285706250000E-01, -1.045364872577594E-02, -1.724271545635548E-02,  1.200357882072589E-02
          94,  2.815184324051500E+00,  5.357142843750000E-01, -4.330518385673100E+00,  1.518950556277100E-02,  3.246829567014500E-01, -1.430646231792019E-02, -2.416108069530671E-02,  1.618488644261515E-02
          95,  2.815184323955300E+00,  7.499999991964300E-01, -4.330518385541300E+00,  1.518950575183300E-02,  2.839884989449700E-01, -1.010625551457157E-02, -3.176806835441891E-02,  8.389284370926437E-03
          96, -1.778367741534900E+00,  1.071428568750000E-01, -4.710862416969600E+00,  1.518921848588800E-02,  1.071428568750000E-01,  5.123956222742661E-03, -1.158199695458776E-02, -1.415067281366703E-02
          97, -1.778367740933100E+00,  3.214285706250000E-01, -4.710862415892500E+00,  1.518921820106000E-02,  3.214285706250000E-01,  7.700528630444837E-03, -4.093106241545687E-02,  9.374115598027304E-03
          98, -1.778367740331400E+00,  5.357142843750000E-01, -4.710862414815400E+00,  1.518921791623300E-02,  4.563734819497800E-01,  4.730794392624325E-03, -6.086838451620081E-02,  1.180067470270968E-02
          99, -1.778367739729700E+00,  7.499999991964300E-01, -4.710862413738300E+00,  1.518921778329800E-02,  4.107753800503600E-01,  2.219300902538466E-03, -7.838599978239390E-02,  6.242800217041149E-03
         100, -1.844166013562000E+00,  1.071428579464300E-01, -4.824666534215400E+00,  1.519381658577400E-02,  1.071428579464300E-01, -1.143701993652011E-03, -1.046472038537983E-02, -2.520664001244290E-02
         101, -1.844166012960300E+00,  3.214285738392900E-01, -4.824666533138300E+00,  1.519381687257500E-02,  3.214285738392900E-01,  5.735046641655529E-03, -3.245971098018849E-02,  3.318102431444589E-03
         102, -1.844166012358500E+00,  5.357142897321400E-01, -4.824666532061200E+00,  1.519381715937500E-02,  3.279582675323300E-01,  2.716570558431970E-03, -4.437046553760802E-02,  6.916763783848215E-03
         103, -1.844166011756800E+00,  7.500000024107100E-01, -4.824666530984100E+00,  1.519381699036100E-02,  2.866051137096200E-01, -7.024814879943188E-04, -5.408162629331144E-02,  1.344907960075605E-03
         104, -2.277705485944700E+00,  1.071428568750000E-01, -4.490787355615400E+00,  1.519399872998200E-02,  1.071428568750000E-01, -2.080929667977432E-02, -1.540261947620730E-02,  6.971068226162651E-03
         105, -2.277705485878700E+00,  3.214285706250000E-01, -4.490787355466200E+00,  1.519399869084100E-02,  3.214285706250000E-01, -9.744804537649107E-03, -4.997758241676849E-02,  3.160436224340814E-02
         106, -2.277705485812700E+00,  5.357142843750000E-01, -4.490787355317000E+00,  1.519399865170100E-02,  4.515609174314100E-01, -6.109012325276777E-03, -7.405465376697870E-02,  2.070636910410783E-02
         107, -2.277705485746800E+00,  7.499999991964300E-01, -4.490787355167700E+00,  1.519399876450100E-02,  4.065869704092200E-01,  2.192085978559327E-03, -8.998897886782516E-02,  5.838737243175848E-03
         108, -2.342746771654700E+00,  1.071428568750000E-01, -4.603280334099300E+00,  1.518950548843600E-02,  1.071428568750000E-01, -2.344351751142744E-02, -9.831137398017754E-03, -1.007211049521898E-02
         109, -2.342746771588700E+00,  3.214285706250000E-01, -4.603280333950100E+00,  1.518950552560400E-02,  3.214285706250000E-01, -1.487068568505288E-02, -3.643672181936532E-02,  2.119438681941662E-02
         110, -2.342746771522700E+00,  5.357142843750000E-01, -4.603280333800900E+00,  1.518950556277100E-02,  3.246829567014500E-01, -1.045471980204774E-02, -5.779723738576435E-02,  1.237035240289953E-02
         111, -2.342746771456700E+00,  7.499999991964300E-01, -4.603280333651600E+00,  1.518950575183300E-02,  2.839884989449700E-01, -3.337004400848009E-03, -6.936450722620298E-02,  1.513715553999767E-03
         112, -3.190542655984200E+00,  1.071428571428600E-01, -3.895542849918200E+00,  1.518921851481900E-02,  1.071428571428600E-01, -2.088304969096379E-03, -1.718261654290571E-02, -1.930554822821073E-03
         113, -3.190542655984200E+00,  3.214285714285700E-01, -3.895542849918200E+00,  1.518921851481900E-02,  3.214285714285700E-01,  1.178980934097546E-02, -3.577534001668009E-02,  1.417212472304309E-03
         114, -3.190542655984200E+00,  5.357142857142900E-01, -3.895542849918200E+00,  1.518921851481900E-02,  4.563734792917600E-01,  2.378603341426549E-02, -4.683531129581275E-02,  5.637380933675115E-03
         115, -3.190542655984200E+00,  7.500000000000000E-01, -3.895542849918200E+00,  1.518921851481900E-02,  4.107753761903500E-01,  2.629776130852146E-02, -5.390353984373996E-02, -6.370860287228685E-04
         116, -3.256200776560800E+00,  1.071428571428600E-01, -4.009427883641700E+00,  1.519381648806500E-02,  1.071428571428600E-01, -1.678614032721603E-02, -1.224187294746514E-02, -9.099417953666497E-03
         117, -3.256200776560800E+00,  3.214285714285700E-01, -4.009427883641700E+00,  1.519381648806500E-02,  3.214285714285700E-01, -2.683819037269204E-03, -2.660217118583343E-02,  1.598064502782525E-03
         118, -3.256200776560800E+00,  5.357142857142900E-01, -4.009427883641700E+00,  1.519381648806600E-02,  3.279582654914000E-01,  1.183968943643130E-02, -2.566807793836635E-02,  7.280787014017871E-03
         119, -3.256200776560800E+00,  7.500000000000000E-01, -4.009427883641700E+00,  1.519381648806600E-02,  2.866051109091500E-01,  1.577290811918139E-02, -2.831592270492749E-02, -3.430916410712049E-04
         120, -2.750283189639300E+00,  1.071428571428600E-01, -4.217944490504600E+00,  1.519399862792500E-02,  1.071428571428600E-01, -8.994190601572329E-03, -6.149679205976922E-03,  2.201908451830628E-02
         121, -2.750283189639300E+00,  3.214285714285700E-01, -4.217944490504600E+00,  1.519399862792500E-02,  3.214285714285700E-01, -3.922941413629619E-03, -3.307898446985212E-02,  3.283526303099810E-02
         122, -2.750283189639300E+00,  5.357142857142900E-01, -4.217944490504600E+00,  1.519399862792500E-02,  4.515609173954600E-01,  1.123218328932022E-02, -5.031969889893342E-02,  2.268344283842269E-02
         123, -2.750283189639300E+00,  7.500000000000000E-01, -4.217944490504600E+00,  1.519399862792500E-02,  4.065869701451300E-01,  2.173614346250694E-02, -5.972675451624376E-02,  4.625857603363068E-03
         124, -2.815184323898700E+00,  1.071428571428600E-01, -4.330518385466100E+00,  1.518950565924900E-02,  1.071428571428600E-01, -2.257253456249491E-02, -7.566782417998127E-03,  6.949090255968097E-03
         125, -2.815184323898700E+00,  3.214285714285700E-01, -4.330518385466100E+00,  1.518950565924900E-02,  3.214285714285700E-01, -1.681758601917499E-02, -2.675700258283427E-02,  2.303955530883402E-02
         126, -2.815184323898700E+00,  5.357142857142900E-01, -4.330518385466100E+00,  1.518950565924900E-02,  3.246829558830800E-01, -1.410168843744340E-03, -3.496324191148036E-02,  1.885926655138219E-02
         127, -2.815184323898700E+00,  7.500000000000000E-01, -4.330518385466100E+00,  1.518950565924900E-02,  2.839884983183000E-01,  1.132700749497959E-02, -4.259974603947895E-02,  6.789523059201045E-03
         128, -3.884557177939600E+00,  1.071428568750000E-01, -3.121896071019200E+00,  4.154377844129000E-02,  1.071428568750000E-01, -5.464520219240855E-03, -7.033735562160887E-03,  1.726796765685041E-03
         129, -3.884557177888000E+00,  3.214285706250000E-01, -3.121896070989400E+00,  4.154377840159000E-02,  3.214285706250000E-01,  6.619609048367742E-03, -2.222241717178196E-02,  1.264685104607974E-02
         130, -3.884557177836500E+00,  5.357142843750000E-01, -3.121896070959700E+00,  4.154377836189000E-02,  4.399913838790000E-01,  2.365134913909123E-02, -3.429514433694406E-02,  1.080975745140197E-02
         131, -3.884557177784900E+00,  7.499999991964300E-01, -3.121896070929900E+00,  4.154377873762800E-02,  3.968211789472700E-01,  3.014510871764736E-02, -5.360762049855747E-02, -3.838116061071616E-03
         132, -4.645919893911600E+00,  1.071428568750000E-01, -1.803177163039300E+00,  4.154377810405600E-02,  1.071428568750000E-01,  8.300780317186856E-03, -1.500906740524274E-02, -6.707146656218633E-03
         133, -4.645919892788600E+00,  3.214285706250000E-01, -1.803177163009500E+00,  4.154377738989000E-02,  3.214285706250000E-01,  1.951332530948369E-02, -4.797880823305908E-02, -1.699001609842934E-04
         134, -4.645919891665600E+00,  5.357142843750000E-01, -1.803177162979700E+00,  4.154377667572400E-02,  4.403937834149700E-01,  2.410319407135839E-02, -6.662494492365134E-02, -6.604715851725278E-04
         135, -4.645919890542600E+00,  7.499999991964300E-01, -1.803177162950000E+00,  4.154377637699500E-02,  3.969912545150400E-01,  2.286279295129243E-02, -8.736797253523552E-02, -1.350598715121794E-02
         136, -3.973805751878200E+00,  1.071428568750000E-01, -3.211698797402600E+00,  4.338430756530400E-02,  1.071428568750000E-01, -1.464299642045596E-02, -6.038542133851255E-03, -5.139900094814980E-03
         137, -3.973805751826700E+00,  3.214285706250000E-01, -3.211698797372900E+00,  4.338430760500500E-02,  3.214285706250000E-01,  2.964732320793098E-03, -2.122156575865582E-02,  5.484591545800116E-03
         138, -3.973805751775100E+00,  5.357142843750000E-01, -3.211698797343100E+00,  4.338430764470500E-02,  3.166968351939800E-01,  1.420281126732564E-02, -2.111052941144191E-02,  6.881690131149787E-03
         139, -3.973805751723500E+00,  7.499999991964300E-01, -3.211698797313300E+00,  4.338430811824800E-02,  2.778511519386000E-01,  1.793901449712949E-02, -3.198936818737461E-02, -3.079089877728012E-03
         140, -4.768315623258000E+00,  1.071428579464300E-01, -1.835567332130000E+00,  4.338430833638100E-02,  1.071428579464300E-01, -7.992744135381634E-03, -1.448544286854355E-02, -1.321823092092840E-02
         141, -4.768315622135000E+00,  3.214285738392900E-01, -1.835567332100200E+00,  4.338430905054700E-02,  3.214285738392900E-01,  5.119713422034384E-03, -4.415654168372877E-02, -1.309833526082654E-03
         142, -4.768315621012000E+00,  5.357142897321400E-01, -1.835567332070400E+00,  4.338430976471300E-02,  3.170920057711000E-01,  9.725747306741627E-03, -5.638654289780725E-02,  4.711172990390426E-03
         143, -4.768315619889000E+00,  7.500000024107100E-01, -1.835567332040600E+00,  4.338430917735000E-02,  2.780131878243700E-01,  8.123281462718230E-03, -6.616818611998967E-02, -1.648326183209314E-03
         144, -4.968910397596500E+00,  1.071428568750000E-01, -8.153195670448700E-01,  1.518921848588800E-02,  1.071428568750000E-01, -1.033456079329824E-02, -4.275129497708063E-03,  5.488005054451923E-02
         145, -4.968910396362800E+00,  3.214285706250000E-01, -8.153195670274000E-01,  1.518921820106000E-02,  3.214285706250000E-01,  1.038581589101053E-02, -2.493944169830383E-02,  3.972011421652144E-02
         146, -4.968910395129100E+00,  5.357142843750000E-01, -8.153195670099400E-01,  1.518921791623300E-02,  4.563734819497800E-01,  1.856500953987420E-02, -4.445758933828407E-02,  1.079890193047305E-02
         147, -4.968910393895500E+00,  7.499999991964300E-01, -8.153195669924700E-01,  1.518921778329800E-02,  4.107753800503600E-01,  1.490344580935783E-02, -5.786375665562286E-02, -2.088972167341957E-02
         148, -5.100366790200200E+00,  1.071428579464300E-01, -8.152386505671800E-01,  1.519381658577300E-02,  1.071428579464300E-01, -2.153339575479146E-02, -1.968014765655001E-03,  5.475248525845441E-02
         149, -5.100366788966500E+00,  3.214285738392900E-01, -8.152386505497200E-01,  1.519381687257400E-02,  3.214285738392900E-01,  3.409077712562165E-03, -2.204203424379546E-02,  4.377583928485131E-02
         150, -5.100366787732800E+00,  5.357142897321400E-01, -8.152386505322600E-01,  1.519381715937500E-02,  3.279582675323300E-01,  1.371089538223144E-02, -2.963516664798511E-02,  2.780679422877379E-02
         151, -5.100366786499200E+00,  7.500000024107100E-01, -8.152386505147901E-01,  1.519381699036100E-02,  2.866051137096200E-01,  6.247077867510218E-03, -3.812424941905219E-02, -5.540757275300370E-04
         152, -5.027988675929300E+00,  1.071428568750000E-01, -2.728428646404000E-01,  1.519399872998200E-02,  1.071428568750000E-01,  1.030848228711641E-02, -2.114062307420231E-03,  2.618446598723085E-02
         153, -5.027988675767000E+00,  3.214285706250000E-01, -2.728428646229400E-01,  1.519399869084200E-02,  3.214285706250000E-01,  2.763613375226084E-02, -2.518604371965952E-02,  3.506697444421961E-02
         154, -5.027988675604800E+00,  5.357142843750000E-01, -2.728428646054700E-01,  1.519399865170100E-02,  4.515609174314100E-01,  2.710547038990591E-02, -4.151840712693117E-02,  1.012204088966611E-02
         155, -5.027988675442600E+00,  7.499999991964300E-01, -2.728428645880100E-01,  1.519399876450100E-02,  4.065869704092200E-01,  2.512916398407657E-02, -5.521882030407021E-02, -1.048452390141173E-02
         156, -5.157931095898700E+00,  1.071428568750000E-01, -2.727619481627200E-01,  1.518950548843700E-02,  1.071428568750000E-01, -2.961681069938714E-03,  1.152968503069975E-03,  2.848667039656467E-02
         157, -5.157931095736500E+00,  3.214285706250000E-01, -2.727619481452600E-01,  1.518950552560400E-02,  3.214285706250000E-01,  1.311311080514058E-02, -1.095451165813730E-02,  4.560676021810584E-02
         158, -5.157931095574200E+00,  5.357142843750000E-01, -2.727619481277900E-01,  1.518950556277100E-02,  3.246829567014500E-01,  1.478694389118417E-02, -2.285572180264890E-02,  2.270361088013161E-02
         159, -5.157931095412000E+00,  7.499999991964300E-01, -2.727619481103200E-01,  1.518950575183300E-02,  2.839884989449700E-01,  1.183415112269846E-02, -3.422862589975642E-02,  5.034150580009379E-03
         160, -4.968910397552100E+00,  1.071428571428600E-01,  8.153195669810900E-01,  1.518921851481900E-02,  1.071428571428600E-01,  1.519183742302786E-02, -8.732542495554578E-03,  2.428158880848955E-02
         161, -4.968910397552100E+00,  3.214285714285700E-01,  8.153195669810900E-01,  1.518921851481900E-02,  3.214285714285700E-01,  2.409774617961680E-02, -3.133992843129234E-02, -5.617221216064599E-03
         162, -4.968910397552100E+00,  5.357142857142900E-01,  8.153195669810900E-01,  1.518921851481900E-02,  4.563734792874000E-01,  2.311962985865392E-02, -4.797346774132223E-02, -2.278569904281064E-02
         163, -4.968910397552100E+00,  7.500000000000000E-01,  8.153195669810900E-01,  1.518921851481900E-02,  4.107753762008600E-01,  9.686546177192950E-03, -6.617606140389830E-02, -3.967148556482865E-02
         164, -5.100366790155800E+00,  1.071428571428600E-01,  8.152386505034200E-01,  1.519381648806500E-02,  1.071428571428600E-01, -2.203872450714759E-04, -1.088419424585064E-02,  3.341757468424883E-02
         165, -5.100366790155800E+00,  3.214285714285700E-01,  8.152386505034200E-01,  1.519381648806500E-02,  3.214285714285700E-01,  1.646916942308307E-02, -3.304544542123414E-02,  1.500265910204380E-02
         166, -5.100366790155800E+00,  5.357142857142900E-01,  8.152386505034100E-01,  1.519381648806600E-02,  3.279582655270800E-01,  1.863031575983773E-02, -4.250422584484008E-02, -5.341625963478547E-03
         167, -5.100366790155800E+00,  7.500000000000000E-01,  8.152386505034100E-01,  1.519381648806600E-02,  2.866051109426000E-01,  5.301899191084752E-03, -5.346511079355504E-02, -2.104690093853026E-02
         168, -5.027988675349200E+00,  1.071428571428600E-01,  2.728428645766300E-01,  1.519399862792500E-02,  1.071428571428600E-01,  6.840395060426745E-03, -2.580174980572499E-02,  8.246416561035507E-03
         169, -5.027988675349200E+00,  3.214285714285700E-01,  2.728428645766300E-01,  1.519399862792500E-02,  3.214285714285700E-01,  2.321199078962739E-02, -5.682870466635064E-02,  1.429386593316497E-03
         170, -5.027988675349200E+00,  5.357142857142900E-01,  2.728428645766300E-01,  1.519399862792500E-02,  4.515609173921000E-01,  2.129584962726643E-02, -6.593393816307484E-02, -1.403063823174953E-02
         171, -5.027988675349200E+00,  7.500000000000000E-01,  2.728428645766300E-01,  1.519399862792500E-02,  4.065869701561500E-01,  1.376308907768180E-02, -7.492042265435532E-02, -2.299378681319867E-02
         172, -5.157931095318600E+00,  1.071428571428600E-01,  2.727619480989500E-01,  1.518950565925000E-02,  1.071428571428600E-01, -1.462174437576418E-02, -1.724162249364049E-02,  1.370415477392563E-02
         173, -5.157931095318600E+00,  3.214285714285700E-01,  2.727619480989500E-01,  1.518950565924900E-02,  3.214285714285700E-01,  9.075764294496122E-03, -3.957198307242270E-02,  1.874152673912718E-02
         174, -5.157931095318600E+00,  5.357142857142900E-01,  2.727619480989500E-01,  1.518950565924900E-02,  3.246829559200800E-01,  1.756415642837230E-02, -4.747334363967601E-02,  2.827241791424895E-04
         175, -5.157931095318600E+00,  7.500000000000000E-01,  2.727619480989400E-01,  1.518950565924900E-02,  2.839884983524400E-01,  9.025144585263675E-03, -5.139225379621003E-02, -1.228524541198713E-02
         176, -4.645919894447300E+00,  1.071428568750000E-01,  1.803177163039300E+00,  4.154377844129000E-02,  1.071428568750000E-01,  6.250125522048632E-03, -1.133172039563788E-02,  6.578753490632358E-03
         177, -4.645919894395700E+00,  3.214285706250000E-01,  1.803177163009500E+00,  4.154377840159000E-02,  3.214285706250000E-01,  2.343053522924069E-02, -3.537287975446047E-02, -5.257283573039704E-03
         178, -4.645919894344100E+00,  5.357142843750000E-01,  1.803177162979700E+00,  4.154377836189000E-02,  4.399913838790000E-01,  2.076547512515128E-02, -5.280125558313858E-02, -3.211172151005644E-02
         179, -4.645919894292600E+00,  7.499999991964300E-01,  1.803177162950000E+00,  4.154377873762800E-02,  3.968211789472800E-01,  1.292677075093471E-02, -7.932836269784165E-02, -4.663976051011311E-02
         180, -3.884557177671700E+00,  1.071428568750000E-01,  3.121896070555300E+00,  4.154377810405800E-02,  1.071428568750000E-01, -2.249849310725088E-02, -6.212537126082003E-03, -4.636977914643003E-02
         181, -3.884557177084500E+00,  3.214285706250000E-01,  3.121896069597600E+00,  4.154377738989000E-02,  3.214285706250000E-01, -1.040187665101631E-02, -2.632010892922370E-02, -6.254357411784990E-02
         182, -3.884557176497200E+00,  5.357142843750000E-01,  3.121896068640000E+00,  4.154377667572400E-02,  4.403937834149700E-01,  4.090178244722012E-03, -5.515451144354095E-02, -6.391224895141082E-02
         183, -3.884557175909900E+00,  7.499999991964300E-01,  3.121896067682300E+00,  4.154377637699500E-02,  3.969912545150400E-01,  2.320228386258304E-03, -8.882587523708481E-02, -6.351143575506940E-02
         184, -4.768315623793700E+00,  1.071428568750000E-01,  1.835567332130000E+00,  4.338430756530400E-02,  1.071428568750000E-01, -7.092788491779953E-03, -7.717603675354325E-03,  1.193349481381134E-02
         185, -4.768315623742200E+00,  3.214285706250000E-01,  1.835567332100200E+00,  4.338430760500400E-02,  3.214285706250000E-01,  8.958098776935831E-03, -2.593553293184689E-02,  4.876965504756665E-03
         186, -4.768315623690600E+00,  5.357142843750000E-01,  1.835567332070400E+00,  4.338430764470400E-02,  3.166968351939800E-01,  1.426689734163012E-02, -3.799454997357122E-02, -1.897142475515295E-02
         187, -4.768315623639000E+00,  7.499999991964300E-01,  1.835567332040600E+00,  4.338430811824700E-02,  2.778511519386000E-01,  2.901727915685002E-03, -4.811300506651894E-02, -3.442432085288040E-02
         188, -3.973805751610400E+00,  1.071428579464300E-01,  3.211698796938700E+00,  4.338430833637900E-02,  1.071428579464300E-01, -3.231202666987820E-02, -5.431806583306899E-03, -3.320947444608879E-02
         189, -3.973805751023100E+00,  3.214285738392900E-01,  3.211698795981000E+00,  4.338430905054700E-02,  3.214285738392900E-01, -2.365343746599902E-02, -1.591345654250471E-02, -5.680786797885773E-02
         190, -3.973805750435800E+00,  5.357142897321400E-01,  3.211698795023400E+00,  4.338430976471300E-02,  3.170920057711000E-01, -1.036683546780850E-02, -3.073098857574162E-02, -6.043307518571665E-02
         191, -3.973805749848500E+00,  7.500000024107100E-01,  3.211698794065700E+00,  4.338430917735000E-02,  2.780131878243700E-01, -1.310488270509227E-02, -5.447151402026761E-02, -5.377843537797483E-02
         192, -3.190542656061600E+00,  1.071428568750000E-01,  3.895542849924700E+00,  1.518921848588800E-02,  1.071428568750000E-01, -5.109692905425264E-02, -1.166073784350826E-02, -4.533649378750844E-02
